t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
5.084,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.662151,0.000000,0.151145,0.200000,0.000000,-1.233263,0.853151,0.075000,-0.048567,0.813156,-0.075000,0.032232,0.413156,0.075000,0.032232,0.453151,-0.075000,-0.048567,-0.000000,0.000000,-0.006534,0.075996,0.000000,-0.052894,0.075996,0.000000,-0.052894,-0.000000,0.000000,-0.006534,0.000000,0.000000,1.274053,-0.800000,0.000000,4.173524,-0.800000,0.000000,4.173524,0.000000,0.000000,1.274053,0.008163,0.000000,0.005337,0.012649,0.012649,0.012635,0.009512,0.009512,0.007234,30.819529,30.819529,30.819528,30.819529,30.819529,30.819528,0.009512,0.009512,0.007234,-0.00054310092885064,0.0,0.0
5.090,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.663151,0.000000,0.149571,0.200000,0.000000,-1.241027,0.853151,0.075000,-0.050139,0.813156,-0.075000,0.034106,0.413156,0.075000,0.034106,0.453151,-0.075000,-0.050139,-0.000000,0.000000,-0.006577,0.079995,0.000000,-0.071732,0.079995,0.000000,-0.071732,-0.000000,0.000000,-0.006577,0.000000,0.000000,1.282313,-0.800000,0.000000,4.333964,-0.800000,0.000000,4.333964,0.000000,0.000000,1.282313,0.008170,0.000000,0.005340,0.012685,0.012685,0.012670,0.009518,0.009518,0.007236,31.620062,31.620062,31.620062,31.620062,31.620062,31.620062,0.009518,0.009518,0.007236,0.003667803841607392,0.0,0.0
5.095,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.664151,0.000000,0.163240,0.200000,0.000000,-1.111487,0.853151,0.075000,-0.036500,0.893151,-0.075000,-0.036760,0.493151,0.075000,-0.036760,0.453151,-0.075000,-0.036500,-0.000000,0.000000,-0.006618,0.079994,0.000000,-0.090862,0.079994,0.000000,-0.090862,-0.000000,0.000000,-0.006618,0.000000,0.000000,1.290077,0.000000,0.000000,4.418766,0.000000,0.000000,4.418766,0.000000,0.000000,1.290077,0.008173,0.000000,0.005337,0.012517,0.012517,0.012502,0.009521,0.009521,0.007234,0.009581,0.009581,0.007313,0.009581,0.009581,0.007313,0.009521,0.009521,0.007234,0.0060456078386557505,0.0,0.0
5.101,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.665151,0.000000,0.165581,0.200000,0.000000,-1.089592,0.853151,0.075000,-0.034165,0.893151,-0.075000,-0.034177,0.493151,0.075000,-0.034177,0.453151,-0.075000,-0.034165,-0.000000,0.000000,-0.005940,0.000000,0.000000,-0.005680,0.000000,0.000000,-0.005680,-0.000000,0.000000,-0.005940,0.000000,0.000000,1.160537,0.000000,0.000000,1.160537,0.000000,0.000000,1.160537,0.000000,0.000000,1.160537,0.008176,0.000000,0.005334,0.012367,0.012367,0.012353,0.009523,0.009523,0.007233,0.009524,0.009524,0.007233,0.009524,0.009524,0.007233,0.009523,0.009523,0.007233,0.0054204800306609235,0.0,0.0
5.108,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.666151,0.000000,0.167723,0.200000,0.000000,-1.070529,0.853151,0.075000,-0.032027,0.893151,-0.075000,-0.032028,0.493151,0.075000,-0.032028,0.453151,-0.075000,-0.032027,-0.000000,0.000000,-0.005825,0.000000,0.000000,-0.005813,0.000000,0.000000,-0.005813,-0.000000,0.000000,-0.005825,0.000000,0.000000,1.138642,0.000000,0.000000,1.138642,0.000000,0.000000,1.138642,0.000000,0.000000,1.138642,0.008179,0.000000,0.005332,0.012234,0.012234,0.012220,0.009526,0.009526,0.007231,0.009526,0.009526,0.007231,0.009526,0.009526,0.007231,0.009526,0.009526,0.007231,0.004737694723723013,0.0,0.0
5.113,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.667151,0.000000,0.169690,0.200000,0.000000,-1.053908,0.853151,0.075000,-0.030064,0.893151,-0.075000,-0.030064,0.493151,0.075000,-0.030064,0.453151,-0.075000,-0.030064,-0.000000,0.000000,-0.005725,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005725,0.000000,0.000000,1.119579,0.000000,0.000000,1.119579,0.000000,0.000000,1.119579,0.000000,0.000000,1.119579,0.008182,0.000000,0.005330,0.012114,0.012114,0.012101,0.009529,0.009529,0.007229,0.009529,0.009529,0.007229,0.009529,0.009529,0.007229,0.009529,0.009529,0.007229,0.003997163300946349,0.0,0.0
5.117,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.668151,0.000000,0.171500,0.200000,0.000000,-1.039399,0.853151,0.075000,-0.028258,0.893151,-0.075000,-0.028258,0.493151,0.075000,-0.028258,0.453151,-0.075000,-0.028258,-0.000000,0.000000,-0.005638,-0.000000,0.000000,-0.005638,-0.000000,0.000000,-0.005638,-0.000000,0.000000,-0.005638,0.000000,0.000000,1.102958,0.000000,0.000000,1.102958,0.000000,0.000000,1.102958,0.000000,0.000000,1.102958,0.008185,0.000000,0.005327,0.012008,0.012008,0.011994,0.009532,0.009532,0.007227,0.009532,0.009532,0.007227,0.009532,0.009532,0.007227,0.009532,0.009532,0.007227,0.0032009092822874313,0.0,0.0
5.123,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.205218,0.094397,0.098828,0.189552,-0.092801,0.157209,-0.211818,0.092823,0.157267,-0.194671,-0.094397,0.098873,0.669151,0.000000,0.173169,0.200000,0.000000,-1.026723,0.853151,0.075000,-0.026592,0.893151,-0.075000,-0.026592,0.493151,0.075000,-0.026592,0.453151,-0.075000,-0.026592,-0.000000,0.000000,-0.005562,-0.000000,0.000000,-0.005562,-0.000000,0.000000,-0.005562,-0.000000,0.000000,-0.005562,0.000000,0.000000,1.088449,0.000000,0.000000,1.088449,0.000000,0.000000,1.088449,0.000000,0.000000,1.088449,0.008189,0.000000,0.005325,0.011912,0.011912,0.011899,0.009534,0.009534,0.007226,0.009534,0.009534,0.007226,0.009534,0.009534,0.007226,0.009534,0.009534,0.007226,0.0023530339085661434,0.0,0.0
5.130,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.670151,0.000000,0.174711,0.200000,0.000000,-1.015644,0.853151,0.075000,-0.025053,0.893151,-0.075000,-0.025053,0.493151,0.075000,-0.025053,0.453151,-0.075000,-0.025053,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,0.000000,0.000000,1.075773,0.000000,0.000000,1.075773,0.000000,0.000000,1.075773,0.000000,0.000000,1.075773,0.008192,0.000000,0.005323,0.011826,0.011826,0.011813,0.009537,0.009537,0.007224,0.009537,0.009537,0.007224,0.009537,0.009537,0.007224,0.009537,0.009537,0.007224,0.0014595983962899378,0.0,0.0
5.134,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.671151,0.000000,0.176137,0.200000,0.000000,-1.005959,0.853151,0.075000,-0.023629,0.893151,-0.075000,-0.023629,0.493151,0.075000,-0.023629,0.453151,-0.075000,-0.023629,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,0.000000,0.000000,1.064694,0.000000,0.000000,1.064694,0.000000,0.000000,1.064694,0.000000,0.000000,1.064694,0.008195,0.000000,0.005321,0.011749,0.011749,0.011736,0.009540,0.009540,0.007223,0.009540,0.009540,0.007223,0.009540,0.009540,0.007223,0.009540,0.009540,0.007223,0.0005284260488909037,0.0,0.0
5.144,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.672151,0.000000,0.177457,0.200000,0.000000,-0.997494,0.853151,0.075000,-0.022311,0.893151,-0.075000,-0.022311,0.493151,0.075000,-0.022311,0.453151,-0.075000,-0.022311,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,0.000000,0.000000,1.055009,0.000000,0.000000,1.055009,0.000000,0.000000,1.055009,0.000000,0.000000,1.055009,0.008199,0.000000,0.005319,0.011679,0.011679,0.011667,0.009543,0.009543,0.007221,0.009543,0.009543,0.007221,0.009543,0.009543,0.007221,0.009543,0.009543,0.007221,-0.00043116888314023716,0.0,0.0
5.149,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.673151,0.000000,0.178681,0.200000,0.000000,-0.990098,0.853151,0.075000,-0.021088,0.893151,-0.075000,-0.021088,0.493151,0.075000,-0.021088,0.453151,-0.075000,-0.021088,-0.000000,0.000000,-0.005342,-0.000000,0.000000,-0.005342,-0.000000,0.000000,-0.005342,-0.000000,0.000000,-0.005342,0.000000,0.000000,1.046544,0.000000,0.000000,1.046544,0.000000,0.000000,1.046544,0.000000,0.000000,1.046544,0.008202,0.000000,0.005317,0.011617,0.011617,0.011605,0.009546,0.009546,0.007220,0.009546,0.009546,0.007220,0.009546,0.009546,0.007220,0.009546,0.009546,0.007220,-0.0014087152380530543,0.0,0.0
5.153,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.674151,0.000000,0.179817,0.200000,0.000000,-0.983642,0.853151,0.075000,-0.019954,0.893151,-0.075000,-0.019954,0.493151,0.075000,-0.019954,0.453151,-0.075000,-0.019954,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,0.000000,0.000000,1.039148,0.000000,0.000000,1.039148,0.000000,0.000000,1.039148,0.000000,0.000000,1.039148,0.008206,0.000000,0.005315,0.011561,0.011561,0.011549,0.009549,0.009549,0.007219,0.009549,0.009549,0.007219,0.009549,0.009549,0.007219,0.009549,0.009549,0.007219,-0.002392968494218467,0.0,0.0
5.159,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.675151,0.000000,0.180871,0.200000,0.000000,-0.978013,0.853151,0.075000,-0.018902,0.893151,-0.075000,-0.018902,0.493151,0.075000,-0.018902,0.453151,-0.075000,-0.018902,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,0.000000,0.000000,1.032692,0.000000,0.000000,1.032692,0.000000,0.000000,1.032692,0.000000,0.000000,1.032692,0.008209,0.000000,0.005314,0.011510,0.011510,0.011499,0.009552,0.009552,0.007217,0.009552,0.009552,0.007217,0.009552,0.009552,0.007217,0.009552,0.009552,0.007217,-0.0033723280403365197,0.0,0.0
5.164,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.676151,0.000000,0.181849,0.200000,0.000000,-0.973111,0.853151,0.075000,-0.017925,0.893151,-0.075000,-0.017925,0.493151,0.075000,-0.017925,0.453151,-0.075000,-0.017925,-0.000000,0.000000,-0.005240,-0.000000,0.000000,-0.005240,-0.000000,0.000000,-0.005240,-0.000000,0.000000,-0.005240,0.000000,0.000000,1.027063,0.000000,0.000000,1.027063,0.000000,0.000000,1.027063,0.000000,0.000000,1.027063,0.008213,0.000000,0.005312,0.011464,0.011464,0.011453,0.009555,0.009555,0.007216,0.009555,0.009555,0.007216,0.009555,0.009555,0.007216,0.009555,0.009555,0.007216,-0.004335270698427762,0.0,0.0
5.170,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.196572,0.094437,0.098619,0.211205,-0.093891,0.158513,-0.189029,0.093903,0.158480,-0.203329,-0.094435,0.098643,0.677151,0.000000,0.182757,0.200000,0.000000,-0.968851,0.853151,0.075000,-0.017018,0.893151,-0.075000,-0.017018,0.493151,0.075000,-0.017018,0.453151,-0.075000,-0.017018,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,0.000000,0.000000,1.022161,0.000000,0.000000,1.022161,0.000000,0.000000,1.022161,0.000000,0.000000,1.022161,0.008217,0.000000,0.005310,0.011423,0.011423,0.011412,0.009559,0.009559,0.007215,0.009559,0.009559,0.007215,0.009559,0.009559,0.007215,0.009559,0.009559,0.007215,-0.00527078220792053,0.0,0.0
5.176,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.678151,0.000000,0.183600,0.200000,0.000000,-0.965157,0.853151,0.075000,-0.016175,0.893151,-0.075000,-0.016175,0.493151,0.075000,-0.016175,0.453151,-0.075000,-0.016175,-0.000000,0.000000,-0.005192,-0.000000,0.000000,-0.005192,-0.000000,0.000000,-0.005192,-0.000000,0.000000,-0.005192,0.000000,0.000000,1.017901,0.000000,0.000000,1.017901,0.000000,0.000000,1.017901,0.000000,0.000000,1.017901,0.008220,0.000000,0.005308,0.011386,0.011386,0.011376,0.009562,0.009562,0.007213,0.009562,0.009562,0.007213,0.009562,0.009562,0.007213,0.009562,0.009562,0.007213,-0.006168768445674017,0.0,0.0
5.181,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.679151,0.000000,0.184383,0.200000,0.000000,-0.961961,0.853151,0.075000,-0.015394,0.893151,-0.075000,-0.015394,0.493151,0.075000,-0.015394,0.453151,-0.075000,-0.015394,-0.000000,0.000000,-0.005173,-0.000000,0.000000,-0.005173,-0.000000,0.000000,-0.005173,-0.000000,0.000000,-0.005173,0.000000,0.000000,1.014207,0.000000,0.000000,1.014207,0.000000,0.000000,1.014207,0.000000,0.000000,1.014207,0.008224,0.000000,0.005307,0.011353,0.011353,0.011342,0.009565,0.009565,0.007212,0.009565,0.009565,0.007212,0.009565,0.009565,0.007212,0.009565,0.009565,0.007212,-0.007020429112853166,0.0,0.0
5.189,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.680151,0.000000,0.185109,0.200000,0.000000,-0.959206,0.853151,0.075000,-0.014668,0.893151,-0.075000,-0.014668,0.493151,0.075000,-0.014668,0.453151,-0.075000,-0.014668,-0.000000,0.000000,-0.005156,-0.000000,0.000000,-0.005156,-0.000000,0.000000,-0.005156,-0.000000,0.000000,-0.005156,0.000000,0.000000,1.011011,0.000000,0.000000,1.011011,0.000000,0.000000,1.011011,0.000000,0.000000,1.011011,0.008228,0.000000,0.005305,0.011323,0.011323,0.011312,0.009568,0.009568,0.007211,0.009568,0.009568,0.007211,0.009568,0.009568,0.007211,0.009568,0.009568,0.007211,-0.007818578411514551,0.0,0.0
5.193,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.681151,0.000000,0.185782,0.200000,0.000000,-0.956840,0.853151,0.075000,-0.013996,0.893151,-0.075000,-0.013996,0.493151,0.075000,-0.013996,0.453151,-0.075000,-0.013996,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,0.000000,0.000000,1.008256,0.000000,0.000000,1.008256,0.000000,0.000000,1.008256,0.000000,0.000000,1.008256,0.008231,0.000000,0.005303,0.011296,0.011296,0.011285,0.009571,0.009571,0.007210,0.009571,0.009571,0.007210,0.009571,0.009571,0.007210,0.009571,0.009571,0.007210,-0.008557899760237131,0.0,0.0
5.200,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.682151,0.000000,0.186405,0.200000,0.000000,-0.954817,0.853151,0.075000,-0.013373,0.893151,-0.075000,-0.013373,0.493151,0.075000,-0.013373,0.453151,-0.075000,-0.013373,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,0.000000,0.000000,1.005890,0.000000,0.000000,1.005890,0.000000,0.000000,1.005890,0.000000,0.000000,1.005890,0.008235,0.000000,0.005302,0.011271,0.011271,0.011261,0.009574,0.009574,0.007209,0.009574,0.009574,0.007209,0.009574,0.009574,0.007209,0.009574,0.009574,0.007209,-0.009235124716526766,0.0,0.0
5.204,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.683151,0.000000,0.186982,0.200000,0.000000,-0.953097,0.853151,0.075000,-0.012797,0.893151,-0.075000,-0.012797,0.493151,0.075000,-0.012797,0.453151,-0.075000,-0.012797,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,0.000000,0.000000,1.003867,0.000000,0.000000,1.003867,0.000000,0.000000,1.003867,0.000000,0.000000,1.003867,0.008239,0.000000,0.005300,0.011249,0.011249,0.011239,0.009578,0.009578,0.007207,0.009578,0.009578,0.007207,0.009578,0.009578,0.007207,0.009578,0.009578,0.007207,-0.00984912980923107,0.0,0.0
5.212,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.684151,0.000000,0.184899,0.200000,0.000000,-0.976231,0.853151,0.075000,-0.010124,0.893151,-0.075000,-0.014874,0.493151,0.075000,-0.014874,0.453151,-0.075000,-0.010124,0.004000,0.000000,-0.005109,-0.000000,0.000000,-0.005109,-0.000000,0.000000,-0.005109,0.004000,0.000000,-0.005109,-0.800000,0.000000,1.002147,0.000000,0.000000,1.002147,0.000000,0.000000,1.002147,-0.800000,0.000000,1.002147,0.008245,0.000000,0.005302,0.011373,0.011373,0.011363,7.070719,7.070719,7.070716,0.009583,0.009583,0.007209,0.009583,0.009583,0.007209,7.070719,7.070719,7.070716,-0.0074009736795699055,0.0,0.0
5.217,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.188341,0.094468,0.098568,0.221604,-0.093674,0.116181,-0.178897,0.093671,0.116142,-0.211568,-0.094467,0.098586,0.685151,0.000000,0.182820,0.200000,0.000000,-0.998218,0.853151,0.075000,-0.007463,0.893151,-0.075000,-0.016948,0.493151,0.075000,-0.016948,0.453151,-0.075000,-0.007463,0.008000,0.000000,0.005662,-0.000000,0.000000,-0.005230,-0.000000,0.000000,-0.005230,0.008000,0.000000,0.005662,-0.800000,0.000000,-2.103408,0.000000,0.000000,1.025281,0.000000,0.000000,1.025281,-0.800000,0.000000,-2.103408,0.008251,0.000000,0.005304,0.011490,0.011490,0.011480,9.999498,9.999498,9.999496,0.009588,0.009588,0.007210,0.009588,0.009588,0.007210,9.999498,9.999498,9.999496,-0.002934243073286019,0.0,0.0
5.226,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.180288,0.094496,0.098547,0.218883,-0.094206,0.102608,-0.181178,0.094200,0.102604,-0.219627,-0.094495,0.098562,0.686151,0.000000,0.180749,0.200000,0.000000,-1.019093,0.853151,0.075000,-0.004820,0.893151,-0.075000,-0.019014,0.493151,0.075000,-0.019014,0.453151,-0.075000,-0.004820,0.012000,0.000000,0.016071,-0.000000,0.000000,-0.005346,-0.000000,0.000000,-0.005346,0.012000,0.000000,0.016071,-0.800000,0.000000,-2.004383,0.000000,0.000000,1.047268,0.000000,0.000000,1.047268,-0.800000,0.000000,-2.004383,0.008258,0.000000,0.005306,0.011599,0.011599,0.011589,12.246826,12.246826,12.246824,0.009594,0.009594,0.007212,0.009594,0.009594,0.007212,12.246826,12.246826,12.246824,0.00042241183355039985,0.0,0.0
5.233,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.180288,0.094496,0.098547,0.218883,-0.094206,0.102608,-0.181178,0.094200,0.102604,-0.219627,-0.094495,0.098562,0.687151,0.000000,0.178690,0.200000,0.000000,-1.038894,0.853151,0.075000,-0.002201,0.893151,-0.075000,-0.021068,0.493151,0.075000,-0.021068,0.453151,-0.075000,-0.002201,0.016000,0.000000,0.025750,-0.000000,0.000000,-0.005455,-0.000000,0.000000,-0.005455,0.016000,0.000000,0.025750,-0.800000,0.000000,-1.831327,0.000000,0.000000,1.068143,0.000000,0.000000,1.068143,-0.800000,0.000000,-1.831327,0.008264,0.000000,0.005308,0.011702,0.011702,0.011691,14.141405,14.141405,14.141404,0.009599,0.009599,0.007213,0.009599,0.009599,0.007213,14.141405,14.141405,14.141404,0.0026228002710128456,0.0,0.0
5.236,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.180288,0.094496,0.098547,0.218883,-0.094206,0.102608,-0.181178,0.094200,0.102604,-0.219627,-0.094495,0.098562,0.688151,0.000000,0.176648,0.200000,0.000000,-1.057659,0.853151,0.075000,0.000391,0.893151,-0.075000,-0.023106,0.493151,0.075000,-0.023106,0.453151,-0.075000,0.000391,0.020000,0.000000,0.034352,-0.000000,0.000000,-0.005559,-0.000000,0.000000,-0.005559,0.020000,0.000000,0.034352,-0.800000,0.000000,-1.587951,0.000000,0.000000,1.087944,0.000000,0.000000,1.087944,-0.800000,0.000000,-1.587951,0.008270,0.000000,0.005310,0.011798,0.011798,0.011787,15.810557,15.810557,15.810556,0.009605,0.009605,0.007215,0.009605,0.009605,0.007215,15.810557,15.810557,15.810556,0.0037487939587523486,0.0,0.0
5.243,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.180288,0.094496,0.098547,0.218883,-0.094206,0.102608,-0.181178,0.094200,0.102604,-0.219627,-0.094495,0.098562,0.689151,0.000000,0.174624,0.200000,0.000000,-1.075427,0.853151,0.075000,0.002950,0.893151,-0.075000,-0.025126,0.493151,0.075000,-0.025126,0.453151,-0.075000,0.002950,0.024000,0.000000,0.041556,-0.000000,0.000000,-0.005657,-0.000000,0.000000,-0.005657,0.024000,0.000000,0.041556,-0.800000,0.000000,-1.279722,0.000000,0.000000,1.106709,0.000000,0.000000,1.106709,-0.800000,0.000000,-1.279722,0.008277,0.000000,0.005313,0.011888,0.011888,0.011877,17.319579,17.319579,17.319578,0.009611,0.009611,0.007217,0.009611,0.009611,0.007217,17.319579,17.319579,17.319578,0.003974436202288982,0.0,0.0
5.250,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.180288,0.094496,0.098547,0.218883,-0.094206,0.102608,-0.181178,0.094200,0.102604,-0.219627,-0.094495,0.098562,0.690151,0.000000,0.172622,0.200000,0.000000,-1.092238,0.853151,0.075000,0.005474,0.893151,-0.075000,-0.027124,0.493151,0.075000,-0.027124,0.453151,-0.075000,0.005474,0.028000,0.000000,0.047075,-0.000000,0.000000,-0.005750,-0.000000,0.000000,-0.005750,0.028000,0.000000,0.047075,-0.800000,0.000000,-0.913727,0.000000,0.000000,1.124477,0.000000,0.000000,1.124477,-0.800000,0.000000,-0.913727,0.008284,0.000000,0.005315,0.011973,0.011973,0.011961,18.707260,18.707260,18.707259,0.009616,0.009616,0.007218,0.009616,0.009616,0.007218,18.707260,18.707260,18.707259,0.0035165119626647118,0.0,0.0
5.255,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.180288,0.094496,0.098547,0.218883,-0.094206,0.102608,-0.181178,0.094200,0.102604,-0.219627,-0.094495,0.098562,0.691151,0.000000,0.170645,0.200000,0.000000,-1.108131,0.853151,0.075000,0.007958,0.893151,-0.075000,-0.029097,0.493151,0.075000,-0.029097,0.453151,-0.075000,0.007958,0.032000,0.000000,0.050665,-0.000000,0.000000,-0.005838,-0.000000,0.000000,-0.005838,0.032000,0.000000,0.050665,-0.800000,0.000000,-0.498503,0.000000,0.000000,1.141288,0.000000,0.000000,1.141288,-0.800000,0.000000,-0.498503,0.008290,0.000000,0.005318,0.012052,0.012052,0.012040,19.998875,19.998875,19.998874,0.009622,0.009622,0.007220,0.009622,0.009622,0.007220,19.998875,19.998875,19.998874,0.0025886616551737893,0.0,0.0
