t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
23.892,1,4.754849893379466,-1.0692894245948699,0.21285989252534546,-0.44348251695701496,0.7552853808323207,-0.027614751484849608,3.828661,-1.037892,-5.935688,-0.672436,0.999813,-10.080516,3.652733,-1.056665,-6.080022,4.015318,-1.030558,-4.789717,3.970744,-1.482453,-4.830670,4.042142,-1.249739,-6.123275,-0.030080,-0.033171,-0.092824,-0.344101,0.210052,-1.344317,-0.118189,0.251193,-1.242972,0.033518,0.074426,-0.175054,-0.079742,-0.462514,10.225490,2.240597,-1.497771,11.826865,1.627172,-1.687977,12.033980,0.075094,-0.053372,10.079161,0.026407,0.000000,0.005047,0.005773,0.005773,0.005057,0.026793,0.026793,0.006791,37.413356,37.413356,37.413347,37.413356,37.413356,37.413347,0.026793,0.026793,0.006791,-0.09700013296357664,-0.007395631573368689,0.0
23.904,1,4.749163100581232,-1.0595988579909235,0.21248994383571557,-0.4521067861729838,0.7766966462534322,-0.048125244930591254,3.821941,-1.030176,-5.941160,-0.679996,1.012111,-10.064985,3.685316,-1.054676,-6.113177,4.015351,-1.032654,-4.707330,3.970780,-1.484548,-4.748281,4.083202,-1.238242,-6.090198,0.039282,0.005237,-0.155329,-0.326229,0.217600,-1.477140,-0.101030,0.271314,-1.349576,0.049514,0.016714,-0.075380,-0.054375,-0.460387,10.040222,3.259361,-0.114505,11.970838,1.156027,-1.722742,12.345697,0.137401,-0.051147,9.947869,0.026416,0.000000,0.005048,0.005776,0.005776,0.005058,0.026802,0.026802,0.006792,38.726305,38.726305,38.726297,38.726305,38.726305,38.726297,0.026802,0.026802,0.006792,-0.0823363505192299,-0.004936130267174408,0.0
23.917,0,4.743378924257421,-1.0496446517610007,0.21194967837683928,-0.45935916888672423,0.7963499596414871,-0.06655533239304219,3.809376,-1.024711,-5.909513,-0.690815,1.027751,-9.992344,3.722007,-1.068487,-6.100738,3.697224,-0.839019,-6.178056,3.924540,-1.203192,-6.058137,4.131286,-1.193281,-6.006396,0.051199,-0.010944,-0.144778,-0.312395,0.198387,-1.603412,-0.040508,0.286108,-1.442543,0.064951,0.059999,-0.058634,-0.098631,-0.606549,9.893414,-0.763199,-0.258197,11.848590,-0.374260,-0.002064,11.880072,0.034096,-0.168661,9.834917,0.026418,0.000000,0.005044,0.005758,0.005758,0.005046,0.026803,0.026803,0.006788,0.026887,0.026887,0.007102,0.026887,0.026887,0.007102,0.026803,0.026803,0.006788,-0.07409429266844823,-0.006492117410156133,0.0
23.929,0,4.737375730319418,-1.0392412237301485,0.21105604349850124,-0.47098019440383093,0.8305106541858925,-0.08740528435229587,3.807018,-1.018123,-5.881728,-0.712325,1.037180,-9.924129,3.658254,-1.007319,-6.030829,3.689437,-0.772839,-6.059898,3.803802,-1.196779,-6.053043,4.010050,-1.247272,-6.092881,-0.082592,0.078356,-0.069867,-0.014947,0.083911,-0.011627,-0.150489,0.012190,-0.147303,-0.151980,-0.060653,-0.258652,0.134228,-0.335047,10.222577,-0.102263,-0.287629,10.291926,0.334045,-0.188463,10.158996,0.394448,0.035621,10.134973,0.026420,0.000000,0.005039,0.005741,0.005741,0.005035,0.026805,0.026805,0.006785,0.026808,0.026808,0.006795,0.026808,0.026808,0.006795,0.026805,0.026805,0.006785,-0.06693127676143307,-0.007984438266378686,0.0
23.942,3,4.731332575496107,-1.0285437429794453,0.21012892215444032,-0.4656578808226067,0.8314947647229305,-0.053605229700738874,3.800313,-1.009898,-5.886997,-0.737672,1.017031,-9.956600,3.658797,-1.009355,-5.937327,3.728245,-0.777820,-6.088317,3.834744,-1.207314,-6.048077,4.010592,-1.249308,-5.999379,0.022658,0.010591,-0.153736,0.046178,-0.003535,-0.148237,0.036684,-0.010238,-0.107944,0.037765,0.008354,-0.063591,1.608073,-1.798149,10.135537,-0.131106,-0.295214,9.963956,0.321968,-0.183422,9.954178,1.191277,-2.405683,10.199157,0.026429,0.000000,0.005040,0.005744,0.005744,0.005037,9.999531,9.999531,9.999497,0.026815,0.026815,0.006786,0.026815,0.026815,0.006786,9.999531,9.999531,9.999497,-0.04204788362516167,-0.011563276519918599,0.0
23.954,3,4.726096449830384,-1.0191780965874517,0.21040472598163704,-0.3968735213614057,0.703802996673292,0.06543169286776619,3.793480,-1.001760,-5.892478,-0.693638,0.957960,-10.146389,3.659116,-1.011070,-5.843842,3.698216,-0.789599,-6.094805,3.822300,-1.214733,-6.047415,4.010912,-1.251023,-5.905895,-0.023264,0.014552,-0.211252,-0.036640,-0.012118,-0.122873,-0.015413,-0.006855,-0.114243,0.009244,0.037775,-0.172253,1.468213,-1.882628,8.140699,-0.205112,-0.268761,10.262358,0.236077,-0.143330,10.175823,0.860521,-2.698139,8.363059,0.026438,0.000000,0.005040,0.005746,0.005746,0.005038,14.141436,14.141436,14.141412,0.026824,0.026824,0.006786,0.026824,0.026824,0.006786,14.141436,14.141436,14.141412,-0.020706298360292627,-0.014212831541133421,0.0
23.967,3,4.721216518342652,-1.010892629869464,0.21075630897635977,-0.3874097339233269,0.6533551026023202,0.0027813061350328936,3.785767,-0.994706,-5.898974,-0.630598,0.988742,-10.156624,3.658046,-1.013695,-5.751272,3.706248,-0.783403,-6.098434,3.856832,-1.200844,-6.059455,4.009842,-1.253648,-5.813324,-0.017864,0.028702,-0.313956,0.011018,0.010721,-0.119404,0.043006,0.020008,-0.129556,0.039578,0.098510,-0.230373,2.055763,-1.393800,8.311992,-0.320352,-0.375784,10.179856,0.115919,-0.209943,10.174092,1.432757,-2.347049,8.379475,0.026447,0.000000,0.005041,0.005749,0.005749,0.005040,17.319622,17.319622,17.319603,0.026833,0.026833,0.006786,0.026833,0.026833,0.006786,17.319622,17.319622,17.319603,-0.009043620133336823,-0.01513041564331881,0.0
23.979,3,4.71634550878718,-1.0027549489985186,0.20961688285976438,-0.38846466732082746,0.6498453246812415,-0.12806770607037254,3.780070,-0.986250,-5.905094,-0.563158,1.043963,-10.075484,3.658310,-1.015355,-5.659575,3.765566,-0.754133,-6.084710,3.824313,-1.193510,-6.082650,4.010106,-1.255308,-5.721626,-0.019321,0.099068,-0.396583,0.071273,0.037397,-0.098482,-0.039582,0.010918,-0.143047,-0.013256,0.075050,-0.321179,1.708716,-1.733294,8.399279,-0.187915,-0.196344,10.143863,0.276186,-0.152656,10.167762,1.084157,-2.371130,8.357246,0.026457,0.000000,0.005041,0.005751,0.005751,0.005042,19.998943,19.998943,19.998926,0.026842,0.026842,0.006787,0.026842,0.026842,0.006787,19.998943,19.998943,19.998926,-0.006588835271710006,-0.01664412620466505,0.0
23.992,3,4.711464133510987,-0.9946886956086495,0.20696222989059165,-0.38934339916499383,0.6425781763307609,-0.2459348827400161,3.773154,-0.978539,-5.910653,-0.497619,1.072900,-10.003349,3.656754,-1.018128,-5.568956,3.739712,-0.755544,-6.090092,3.852978,-1.185467,-6.087674,4.008550,-1.258081,-5.631007,-0.048759,0.079772,-0.481964,-0.029257,0.001772,-0.121296,0.036551,0.013185,-0.120863,0.011778,0.145050,-0.396693,2.024046,-1.319946,8.628587,-0.403837,-0.387355,10.047348,0.042729,-0.254670,10.076374,1.160820,-2.410415,8.562429,0.026466,0.000000,0.005042,0.005754,0.005754,0.005043,22.359455,22.359455,22.359440,0.026851,0.026851,0.006787,0.026851,0.026851,0.006787,22.359455,22.359455,22.359440,-0.011560427470146795,-0.0177194002503927,0.0
24.004,3,4.707507977053132,-0.9882657663014223,0.2061190350016794,-0.27299061286025583,0.45027197673090424,0.03657223195427031,3.766203,-0.970338,-5.916656,-0.485570,0.931661,-10.346571,3.654804,-1.019874,-5.478386,3.738387,-0.766233,-6.107446,3.874816,-1.188944,-6.077098,4.006600,-1.259826,-5.540437,-0.058405,0.078977,-0.580830,0.000863,-0.010698,-0.136851,0.028823,-0.001993,-0.103137,0.011606,0.175446,-0.459741,1.666145,-1.570174,9.375192,-0.438287,-0.289374,10.295419,-0.000149,-0.135767,10.343469,1.317234,-2.258035,9.361730,0.026475,0.000000,0.005043,0.005756,0.005756,0.005045,24.493502,24.493502,24.493488,0.026860,0.026860,0.006788,0.026860,0.026860,0.006788,24.493502,24.493502,24.493488,-0.02164155775667482,-0.018663916315056137,0.0
24.017,3,4.703820938155262,-0.9823009293993957,0.20752952399660252,-0.2897770164458458,0.4763515590127599,0.1500665741829275,3.759908,-0.963106,-5.923517,-0.577888,0.877942,-10.406443,3.653874,-1.021599,-5.387664,3.723865,-0.727111,-6.063096,3.861597,-1.142535,-6.133385,4.005671,-1.261550,-5.449714,-0.085001,0.125119,-0.639694,-0.016347,0.049420,-0.063773,-0.014775,0.058217,-0.185252,-0.009331,0.226318,-0.598699,1.426912,-1.469216,9.514554,-0.345451,-0.232160,10.625526,0.097472,-0.091367,10.668724,1.181473,-2.035872,9.378976,0.026484,0.000000,0.005043,0.005758,0.005758,0.005047,26.455939,26.455939,26.455926,0.026869,0.026869,0.006788,0.026869,0.026869,0.006788,26.455939,26.455939,26.455926,-0.03469755069749222,-0.019092549618475577,0.0
24.029,3,4.699938953136949,-0.9758565429261136,0.20967251097053888,-0.3118888092731048,0.5249211616468524,0.16509817782683242,3.754202,-0.954780,-5.930640,-0.625922,0.864923,-10.387825,3.654168,-1.021965,-5.297889,3.728758,-0.735683,-6.086438,3.823694,-1.167475,-6.134445,4.005966,-1.261916,-5.359939,-0.102003,0.146702,-0.722364,0.005527,-0.009877,-0.145415,-0.046131,-0.029635,-0.118518,-0.041586,0.209206,-0.700513,1.459131,-1.603648,9.930142,-0.209595,-0.107888,10.598316,0.247067,-0.013176,10.579388,1.134990,-2.168690,9.899816,0.026494,0.000000,0.005044,0.005761,0.005761,0.005048,28.282509,28.282509,28.282497,0.026878,0.026878,0.006789,0.026878,0.026878,0.006789,28.282509,28.282509,28.282497,-0.04913757933002662,-0.018955558499234068,0.0
24.042,3,4.695876343890355,-0.9688890529362876,0.21164555502973537,-0.3252142029561085,0.5661844112931596,0.1427710864354737,3.749348,-0.946036,-5.937403,-0.655487,0.867349,-10.357389,3.655621,-1.021886,-5.208903,3.749537,-0.732292,-6.092966,3.786870,-1.172243,-6.146445,4.007419,-1.261837,-5.270953,-0.105457,0.191235,-0.808813,0.023204,0.003993,-0.125259,-0.046329,-0.005856,-0.131865,-0.067771,0.210502,-0.804294,1.254819,-1.833728,10.288491,-0.065601,-0.008071,10.611799,0.398781,0.025226,10.578490,0.862362,-2.353611,10.258103,0.026503,0.000000,0.005044,0.005763,0.005763,0.005050,29.998037,29.998037,29.998026,0.026887,0.026887,0.006789,0.026887,0.026887,0.006789,29.998037,29.998037,29.998026,-0.06387648623669297,-0.01850401513552176,0.0
24.054,3,4.691663956227278,-0.9614589006075611,0.21334886243798115,-0.3355143998967905,0.6004651934427477,0.11979046349261425,3.742975,-0.937922,-5.944300,-0.669482,0.878161,-10.335601,3.655855,-1.022454,-5.121139,3.754551,-0.737419,-6.106845,3.835565,-1.173898,-6.137578,4.007654,-1.262404,-5.183189,-0.121660,0.173912,-0.946240,0.005747,-0.005447,-0.133653,0.058475,-0.001255,-0.106195,-0.050428,0.255630,-0.865566,1.723419,-1.501555,10.895363,-0.172473,-0.119437,10.425104,0.282942,-0.025189,10.464888,1.440464,-2.053669,10.833835,0.026512,0.000000,0.005045,0.005765,0.005765,0.005051,31.620598,31.620598,31.620587,0.026896,0.026896,0.006789,0.026896,0.026896,0.006789,31.620598,31.620598,31.620587,-0.0780257266634448,-0.017653303039149477,0.0
24.067,3,4.6872988494149395,-0.9536486155574767,0.21482917758778977,-0.3459599063437428,0.6266291592847466,0.10557644424853788,3.735442,-0.930950,-5.951379,-0.691795,0.878641,-10.316802,3.655183,-1.024124,-5.034572,3.720762,-0.774132,-6.144552,3.881639,-1.184375,-6.102041,4.006983,-1.264072,-5.096620,-0.151211,0.118074,-1.056017,-0.039907,-0.042124,-0.161947,0.056495,-0.010455,-0.073535,-0.054277,0.305367,-0.964776,1.495836,-1.547733,11.388309,-0.288726,-0.321840,10.292560,0.137840,-0.132343,10.291527,1.346376,-2.136894,11.451483,0.026521,0.000000,0.005046,0.005767,0.005767,0.005052,33.163837,33.163837,33.163827,0.026905,0.026905,0.006790,0.026905,0.026905,0.006790,33.163837,33.163837,33.163827,-0.09048946671130689,-0.0167907821101197,0.0
24.079,3,4.682807839542679,-0.945543209837085,0.2162523091067695,-0.35462213153912986,0.6464833814080189,0.0984874867305352,3.728190,-0.924150,-5.957632,-0.705568,0.879827,-10.311646,3.654937,-1.025948,-4.948283,3.705637,-0.749504,-6.130271,3.870707,-1.161795,-6.146480,4.006738,-1.265893,-5.010331,-0.177772,0.158253,-1.134801,-0.017936,0.032140,-0.100050,-0.012874,0.029667,-0.170931,-0.069962,0.353818,-1.090691,1.760682,-1.515957,11.566259,-0.258885,-0.288408,10.470695,0.173127,-0.111741,10.465887,0.598847,-3.358414,11.503723,0.026530,0.000000,0.005046,0.005769,0.005769,0.005054,34.638356,34.638356,34.638346,0.026915,0.026915,0.006790,0.026915,0.026915,0.006790,34.638356,34.638356,34.638346,-0.09963903430515014,-0.016774204428627187,0.0
24.092,3,4.678265697334664,-0.9372227231175222,0.2175867224416224,-0.3572156686777423,0.6610529755373689,0.09260290828869037,3.721954,-0.916347,-5.963524,-0.720718,0.882779,-10.310254,3.655749,-1.026863,-4.862595,3.682592,-0.757763,-6.141544,3.812792,-1.183156,-6.158082,4.007551,-1.266806,-4.924644,-0.209647,0.187516,-1.192243,-0.028902,-0.008749,-0.131294,-0.070994,-0.024564,-0.131691,-0.112589,0.352681,-1.239799,1.776730,-1.769808,11.772353,-0.156755,-0.193741,10.601081,0.276746,-0.062302,10.488522,0.992596,-2.971418,12.007696,0.026540,0.000000,0.005047,0.005771,0.005771,0.005055,36.052584,36.052584,36.052575,0.026924,0.026924,0.006791,0.026924,0.026924,0.006791,36.052584,36.052584,36.052575,-0.10324275236679756,-0.01837757301734066,0.0
24.104,3,4.67367850230544,-0.9287425282593629,0.21887650737789033,-0.36081642038861444,0.6731783023928893,0.08821695605267661,3.714353,-0.909332,-5.969713,-0.737071,0.888889,-10.318878,3.655464,-1.028523,-4.777980,3.714720,-0.741484,-6.138148,3.865213,-1.160080,-6.162861,4.007268,-1.268464,-4.840027,-0.198280,0.200466,-1.365999,0.039160,0.021881,-0.113271,0.063656,0.030085,-0.123139,-0.093706,0.395414,-1.293727,1.452161,-1.898095,12.175332,-0.211053,-0.268371,10.430729,0.225625,-0.105424,10.455821,2.465543,-1.037359,12.269429,0.026549,0.000000,0.005047,0.005773,0.005773,0.005057,37.413356,37.413356,37.413347,0.026933,0.026933,0.006791,0.026933,0.026933,0.006791,37.413356,37.413356,37.413347,-0.09879453997067551,-0.017509581398484398,0.0
24.117,3,4.669007651183343,-0.920215903651858,0.22021286941501164,-0.3684094140302693,0.6752426612416035,0.09086788951805286,3.706505,-0.902698,-5.975968,-0.752152,0.888131,-10.332601,3.655101,-1.030537,-4.694183,3.696700,-0.759035,-6.158979,3.884661,-1.162408,-6.151762,4.006906,-1.270474,-4.756230,-0.231557,0.166515,-1.466719,-0.021266,-0.018462,-0.142570,0.023962,-0.000086,-0.104026,-0.124131,0.418084,-1.422041,1.684972,-1.570395,12.420330,-0.253273,-0.365199,10.435608,0.164662,-0.158993,10.409549,1.597023,-2.157579,12.454311,0.026558,0.000000,0.005048,0.005776,0.005776,0.005058,38.726305,38.726305,38.726297,0.026942,0.026942,0.006792,0.026942,0.026942,0.006792,38.726305,38.726305,38.726297,-0.08423117874811231,-0.020653962413732532,0.0
24.129,0,4.664322322756013,-0.9117255566950667,0.2216215133157023,-0.36746837741527266,0.6687217146994962,0.1046700094640951,3.703910,-0.896712,-5.941972,-0.754546,0.881855,-10.297243,3.410827,-0.809569,-6.084089,3.691152,-0.757937,-6.124762,3.821072,-1.182918,-6.138825,3.854630,-0.881502,-6.179972,-0.249231,0.223842,-1.527844,-0.012672,0.004790,-0.124808,-0.082733,-0.021293,-0.150496,-0.157234,0.391846,-1.561681,0.384253,-0.448541,12.658998,-0.116362,-0.185151,10.635441,0.321932,-0.058070,10.537367,0.453721,0.027249,12.635679,0.026560,0.000000,0.005044,0.005758,0.005758,0.005046,0.027027,0.027027,0.007102,0.026944,0.026944,0.006788,0.026944,0.026944,0.006788,0.027027,0.027027,0.007102,-0.07595723432654096,-0.02289204539797337,0.0
24.142,0,4.659545203851163,-0.9032387101353359,0.22322582634923885,-0.37736581705251615,0.6706903681593895,0.11342797940535636,3.696121,-0.892335,-5.915026,-0.778016,0.885353,-10.262850,3.419455,-0.816538,-6.059962,3.698650,-0.747769,-6.090612,3.841712,-1.168308,-6.123374,3.872308,-0.861670,-6.121800,0.010506,-0.002998,-0.127333,0.009205,0.017669,-0.115917,0.025067,0.023032,-0.138489,0.021367,0.029163,-0.086479,-0.076821,-0.548046,10.525821,-0.152048,-0.254989,10.548297,0.284902,-0.096773,10.504581,-0.035323,-0.068758,10.543339,0.026562,0.000000,0.005039,0.005741,0.005741,0.005035,0.026948,0.026948,0.006795,0.026946,0.026946,0.006785,0.026946,0.026946,0.006785,0.026948,0.026948,0.006795,-0.06873538294615912,-0.02452639184870975,0.0
24.154,1,4.654660123494051,-0.8948102789493743,0.22499109234275683,-0.38395029454926843,0.6498887005077421,0.14915517937544764,3.688369,-0.885370,-5.921729,-0.797888,0.867455,-10.306806,3.423990,-0.809922,-6.069335,3.698778,-0.749558,-5.995120,3.841839,-1.170097,-6.027882,3.873425,-0.885789,-6.126889,0.005318,0.010161,-0.127687,-0.009768,0.003800,-0.133423,-0.034238,-0.005779,-0.104459,0.001193,-0.026932,-0.122517,-0.023402,-0.449165,10.496156,1.860808,-1.796566,10.285637,1.440682,-1.863625,10.342636,0.057869,0.024735,10.472514,0.026571,0.000000,0.005040,0.005744,0.005744,0.005037,0.026955,0.026955,0.006786,9.999531,9.999531,9.999497,9.999531,9.999531,9.999497,0.026955,0.026955,0.006786,-0.04361405973626026,-0.028143040301744315,0.0
24.167,1,4.649836456682401,-0.8873998862093103,0.22709290839504523,-0.38907454016056586,0.5694155951319589,0.16755082189573614,3.679683,-0.880142,-5.928320,-0.757579,0.878933,-10.372728,3.396071,-0.870754,-6.040263,3.697881,-0.753017,-5.899904,3.840942,-1.173556,-5.932666,3.838097,-0.867797,-6.157912,-0.032603,-0.069192,-0.082098,-0.091749,0.002774,-0.214494,-0.012508,0.034880,-0.194528,-0.041546,0.025956,-0.154637,-0.114754,-0.656155,10.689157,1.426461,-1.765281,8.208144,1.139399,-1.753239,8.289658,-0.153641,-0.179162,10.637093,0.026580,0.000000,0.005040,0.005746,0.005746,0.005038,0.026964,0.026964,0.006786,14.141436,14.141436,14.141412,14.141436,14.141436,14.141412,0.026964,0.026964,0.006786,-0.02203042057067868,-0.029882178324658937,0.0
24.179,1,4.644643860663959,-0.8804879016305236,0.22849180787595805,-0.41979734838470406,0.5471010980167497,0.08500144323987226,3.672584,-0.872475,-5.935957,-0.729688,0.969969,-10.360172,3.439761,-0.810844,-6.102070,3.698211,-0.754563,-5.806359,3.841273,-1.175102,-5.839120,3.871014,-0.947052,-6.127121,0.052331,0.074227,-0.190851,-0.009748,0.009751,-0.319005,-0.094359,-0.006263,-0.213141,0.039326,-0.093760,-0.079077,-0.006675,-0.409122,10.413179,1.732274,-2.204053,8.564044,1.033564,-2.404387,8.657335,0.159466,0.033106,10.320570,0.026589,0.000000,0.005041,0.005749,0.005749,0.005040,0.026973,0.026973,0.006786,17.319623,17.319623,17.319603,17.319623,17.319623,17.319603,0.026973,0.026973,0.006786,-0.010215083688239576,-0.031166617970343303,0.0
24.192,1,4.639157510623606,-0.8736400968583273,0.22865034660779976,-0.4405913809593816,0.545886572576297,-0.01997583264828866,3.664859,-0.865681,-5.943545,-0.717015,1.057641,-10.291448,3.466886,-0.816338,-6.142540,3.697733,-0.757816,-5.714055,3.840794,-1.178354,-5.746816,3.908935,-0.925881,-6.100570,0.033337,-0.002586,-0.164662,-0.020466,0.045127,-0.393679,-0.045958,0.038555,-0.297423,0.046370,0.029602,-0.083761,-0.079116,-0.602866,10.250390,1.849013,-2.297971,8.812037,1.489115,-2.290984,8.776216,0.033121,-0.136988,10.204498,0.026599,0.000000,0.005041,0.005751,0.005751,0.005042,0.026982,0.026982,0.006787,19.998943,19.998943,19.998926,19.998943,19.998943,19.998926,0.026982,0.026982,0.006787,-0.007700811299231752,-0.032651398907038776,0.0
24.204,1,4.633483074995931,-0.8667955187198741,0.22746446114309232,-0.45243191894584106,0.546401814742526,-0.13139349827419222,3.657647,-0.858929,-5.949367,-0.637419,1.097813,-10.211742,3.421456,-0.788926,-6.085400,3.697308,-0.761700,-5.621696,3.840369,-1.182239,-5.654458,3.859065,-0.887408,-6.166562,-0.054307,0.037958,-0.048078,-0.084452,0.090023,-0.438162,-0.096427,0.087270,-0.465471,-0.059666,0.051309,-0.196711,-0.148942,-0.656344,10.516635,1.447009,-1.776534,8.474654,0.902952,-1.992861,8.583634,-0.045648,-0.186259,10.526457,0.026608,0.000000,0.005042,0.005754,0.005754,0.005043,0.026991,0.026991,0.006787,22.359455,22.359455,22.359440,22.359455,22.359455,22.359440,0.026991,0.026991,0.006787,-0.012693585878610122,-0.03318120709944083,0.0
24.217,1,4.627787554003273,-0.8599522383535265,0.2248157335450223,-0.45295766360169454,0.5462434024162053,-0.2502314843921385,3.650160,-0.852062,-5.954486,-0.572249,1.140469,-10.123476,3.397603,-0.810722,-6.063566,3.695928,-0.765843,-5.530367,3.838989,-1.186381,-5.563129,3.828512,-0.889899,-6.198077,-0.027051,-0.021079,-0.090528,-0.126030,0.093146,-0.530637,-0.101701,0.101138,-0.536303,-0.035140,0.002225,-0.154927,-0.222072,-0.737174,10.472844,1.356185,-1.906456,8.678522,0.843246,-2.161504,8.868818,-0.157002,-0.262346,10.427576,0.026617,0.000000,0.005043,0.005756,0.005756,0.005045,0.027000,0.027000,0.006788,24.493502,24.493502,24.493488,24.493502,24.493502,24.493488,0.027000,0.027000,0.006788,-0.02285491539039332,-0.03338214912940771,0.0
24.229,1,4.622112335847737,-0.8531176450463824,0.22073212638380102,-0.45173533976025276,0.5457233518810166,-0.36548905877461463,3.641749,-0.846080,-5.959146,-0.507337,1.220557,-10.055823,3.393174,-0.851439,-6.069639,3.693062,-0.771379,-5.440221,3.836124,-1.191918,-5.472982,3.830604,-0.887078,-6.204147,-0.001700,-0.042105,-0.123828,-0.164394,0.091035,-0.629379,-0.077036,0.128321,-0.604084,0.006170,0.010450,-0.123824,-0.341233,-0.912329,10.363331,1.488816,-1.999423,9.065523,1.075197,-2.203692,9.231552,-0.340079,-0.437884,10.281806,0.026626,0.000000,0.005043,0.005758,0.005758,0.005047,0.027009,0.027009,0.006788,26.455939,26.455939,26.455926,26.455939,26.455939,26.455926,0.027009,0.027009,0.006788,-0.03602761176620612,-0.03333045536327457,0.0
24.242,1,4.616426039810216,-0.8462850496043972,0.2153164415138781,-0.4535976916294578,0.545893625875061,-0.4723951674493771,3.633377,-0.839749,-5.963509,-0.439928,1.280253,-9.985702,3.433354,-0.795203,-6.122921,3.689630,-0.777204,-5.351306,3.832692,-1.197742,-5.384067,3.884438,-0.859522,-6.161653,0.052899,0.075352,-0.180338,-0.130497,0.146613,-0.692940,-0.081775,0.166701,-0.715011,0.069381,0.040731,-0.064726,-0.398774,-0.889248,10.146241,1.657212,-1.941268,9.529719,1.156312,-2.160606,9.513060,-0.325806,-0.416967,10.204306,0.026635,0.000000,0.005044,0.005761,0.005761,0.005048,0.027018,0.027018,0.006789,28.282509,28.282509,28.282497,28.282509,28.282509,28.282497,0.027018,0.027018,0.006789,-0.050602925001533086,-0.03302733703006227,0.0
